"adm_level","adm0_code","adm0_name","adm1_code","adm1_name","adm2_code","adm2_name","reference_period_start","reference_period_end","id","is_zhai_covered","adm_code","adm_name"
"2","SS","South Sudan","SS07","Upper Nile","SS0702","Fashoda","2023-08-29T00:00:00","","28506","true","SS0702","Fashoda"
"2","SS","South Sudan","SS07","Upper Nile","SS0703","Longochuk","2023-08-29T00:00:00","","28507","true","SS0703","Longochuk"
"2","SS","South Sudan","SS07","Upper Nile","SS0704","Luakpiny/Nasir","2023-08-29T00:00:00","","28508","true","SS0704","Luakpiny/Nasir"
"2","SS","South Sudan","SS07","Upper Nile","SS0705","Maban","2023-08-29T00:00:00","","28509","true","SS0705","Maban"
"2","SS","South Sudan","SS07","Upper Nile","SS0706","Maiwut","2023-08-29T00:00:00","","28510","true","SS0706","Maiwut"
"2","SS","South Sudan","SS07","Upper Nile","SS0707","Malakal","2023-08-29T00:00:00","","28511","true","SS0707","Malakal"
"2","SS","South Sudan","SS07","Upper Nile","SS0708","Manyo","2023-08-29T00:00:00","","28512","true","SS0708","Manyo"
"2","SS","South Sudan","SS07","Upper Nile","SS0709","Melut","2023-08-29T00:00:00","","28513","true","SS0709","Melut"
"2","SS","South Sudan","SS07","Upper Nile","SS0710","Panyikang","2023-08-29T00:00:00","","28514","true","SS0710","Panyikang"
"2","SS","South Sudan","SS07","Upper Nile","SS0711","Renk","2023-08-29T00:00:00","","28515","true","SS0711","Renk"
"2","SS","South Sudan","SS07","Upper Nile","SS0712","Ulang","2023-08-29T00:00:00","","28516","true","SS0712","Ulang"
"2","SS","South Sudan","SS08","Warrap","SS0801","Gogrial East","2023-08-29T00:00:00","","28517","true","SS0801","Gogrial East"
"2","SS","South Sudan","SS08","Warrap","SS0802","Gogrial West","2023-08-29T00:00:00","","28518","true","SS0802","Gogrial West"
"2","SS","South Sudan","SS08","Warrap","SS0803","Tonj East","2023-08-29T00:00:00","","28519","true","SS0803","Tonj East"
"2","SS","South Sudan","SS08","Warrap","SS0804","Tonj North","2023-08-29T00:00:00","","28520","true","SS0804","Tonj North"
"2","SS","South Sudan","SS08","Warrap","SS0805","Tonj South","2023-08-29T00:00:00","","28521","true","SS0805","Tonj South"
"2","SS","South Sudan","SS08","Warrap","SS0806","Twic","2023-08-29T00:00:00","","28522","true","SS0806","Twic"
"2","SS","South Sudan","SS09","Western Bahr el Ghazal","SS0901","Jur River","2023-08-29T00:00:00","","28523","true","SS0901","Jur River"
"2","SS","South Sudan","SS09","Western Bahr el Ghazal","SS0902","Raja","2023-08-29T00:00:00","","28524","true","SS0902","Raja"
"2","SS","South Sudan","SS09","Western Bahr el Ghazal","SS0903","Wau","2023-08-29T00:00:00","","28525","true","SS0903","Wau"
"2","SS","South Sudan","SS10","Western Equatoria","SS1001","Ezo","2023-08-29T00:00:00","","28526","true","SS1001","Ezo"
"2","SS","South Sudan","SS10","Western Equatoria","SS1002","Ibba","2023-08-29T00:00:00","","28527","true","SS1002","Ibba"
"2","SS","South Sudan","SS10","Western Equatoria","SS1003","Maridi","2023-08-29T00:00:00","","28528","true","SS1003","Maridi"
"2","SS","South Sudan","SS10","Western Equatoria","SS1004","Mundri East","2023-08-29T00:00:00","","28529","true","SS1004","Mundri East"
"2","SS","South Sudan","SS10","Western Equatoria","SS1005","Mundri West","2023-08-29T00:00:00","","28530","true","SS1005","Mundri West"
"2","SS","South Sudan","SS10","Western Equatoria","SS1006","Mvolo","2023-08-29T00:00:00","","28531","true","SS1006","Mvolo"
"2","SS","South Sudan","SS10","Western Equatoria","SS1007","Nagero","2023-08-29T00:00:00","","28532","true","SS1007","Nagero"
"2","SS","South Sudan","SS10","Western Equatoria","SS1008","Nzara","2023-08-29T00:00:00","","28533","true","SS1008","Nzara"
"2","SS","South Sudan","SS10","Western Equatoria","SS1009","Tambura","2023-08-29T00:00:00","","28534","true","SS1009","Tambura"
"2","SS","South Sudan","SS10","Western Equatoria","SS1010","Yambio","2023-08-29T00:00:00","","28535","true","SS1010","Yambio"
"2","ST","Sao Tome and Principe","ST01","Principe","ST0101","Rap","2020-08-17T00:00:00","","28536","true","ST0101","Rap"
"2","ST","Sao Tome and Principe","ST02","Sao Tome","ST0201","Agua Grande","2020-08-17T00:00:00","","28537","true","ST0201","Agua Grande"
"2","ST","Sao Tome and Principe","ST02","Sao Tome","ST0202","Cantagalo","2020-08-17T00:00:00","","28538","true","ST0202","Cantagalo"
"2","ST","Sao Tome and Principe","ST02","Sao Tome","ST0203","Caue","2020-08-17T00:00:00","","28539","true","ST0203","Caue"
"2","ST","Sao Tome and Principe","ST02","Sao Tome","ST0204","Lemba","2020-08-17T00:00:00","","28540","true","ST0204","Lemba"
"2","ST","Sao Tome and Principe","ST02","Sao Tome","ST0205","Lobata","2020-08-17T00:00:00","","28541","true","ST0205","Lobata"
"2","ST","Sao Tome and Principe","ST02","Sao Tome","ST0206","Me-Zochi","2020-08-17T00:00:00","","28542","true","ST0206","Me-Zochi"
"2","SY","Syrian Arab Republic","SY01","Damascus","SY0100","Damascus","2020-12-17T00:00:00","","28591","true","SY0100","Damascus"
"2","SY","Syrian Arab Republic","SY02","Aleppo","SY0200","Jebel Saman","2020-12-17T00:00:00","","28592","true","SY0200","Jebel Saman"
"2","SY","Syrian Arab Republic","SY02","Aleppo","SY0202","Al Bab","2020-12-17T00:00:00","","28593","true","SY0202","Al Bab"
"2","SY","Syrian Arab Republic","SY02","Aleppo","SY0203","Afrin","2020-12-17T00:00:00","","28594","true","SY0203","Afrin"
"2","SY","Syrian Arab Republic","SY02","Aleppo","SY0204","A'zaz","2020-12-17T00:00:00","","28595","true","SY0204","A'zaz"
"2","SY","Syrian Arab Republic","SY02","Aleppo","SY0205","Menbij","2020-12-17T00:00:00","","28596","true","SY0205","Menbij"
"2","SY","Syrian Arab Republic","SY02","Aleppo","SY0206","Ain Al Arab","2020-12-17T00:00:00","","28597","true","SY0206","Ain Al Arab"
"2","SY","Syrian Arab Republic","SY02","Aleppo","SY0207","As-Safira","2020-12-17T00:00:00","","28598","true","SY0207","As-Safira"
"2","SY","Syrian Arab Republic","SY02","Aleppo","SY0208","Jarablus","2020-12-17T00:00:00","","28599","true","SY0208","Jarablus"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0301","Rural Damascus","2020-12-17T00:00:00","","28600","true","SY0301","Rural Damascus"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0302","Duma","2020-12-17T00:00:00","","28601","true","SY0302","Duma"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0303","Al Qutayfah","2020-12-17T00:00:00","","28602","true","SY0303","Al Qutayfah"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0304","At Tall","2020-12-17T00:00:00","","28603","true","SY0304","At Tall"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0305","Yabroud","2020-12-17T00:00:00","","28604","true","SY0305","Yabroud"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0306","An Nabk","2020-12-17T00:00:00","","28605","true","SY0306","An Nabk"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0307","Az-Zabdani","2020-12-17T00:00:00","","28606","true","SY0307","Az-Zabdani"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0308","Qatana","2020-12-17T00:00:00","","28607","true","SY0308","Qatana"
"2","SY","Syrian Arab Republic","SY03","Rural Damascus","SY0309","Darayya","2020-12-17T00:00:00","","28608","true","SY0309","Darayya"
"2","SY","Syrian Arab Republic","SY04","Homs","SY0401","Homs","2020-12-17T00:00:00","","28609","true","SY0401","Homs"
"2","SY","Syrian Arab Republic","SY04","Homs","SY0402","Al-Qusayr","2020-12-17T00:00:00","","28610","true","SY0402","Al-Qusayr"
"2","SY","Syrian Arab Republic","SY04","Homs","SY0403","Tall Kalakh","2020-12-17T00:00:00","","28611","true","SY0403","Tall Kalakh"
"2","SY","Syrian Arab Republic","SY04","Homs","SY0404","Ar-Rastan","2020-12-17T00:00:00","","28612","true","SY0404","Ar-Rastan"
"2","SY","Syrian Arab Republic","SY04","Homs","SY0405","Tadmor","2020-12-17T00:00:00","","28613","true","SY0405","Tadmor"
"2","SY","Syrian Arab Republic","SY04","Homs","SY0406","Al Makhrim","2020-12-17T00:00:00","","28614","true","SY0406","Al Makhrim"
"2","SY","Syrian Arab Republic","SY05","Hama","SY0501","Hama","2020-12-17T00:00:00","","28615","true","SY0501","Hama"
"2","SY","Syrian Arab Republic","SY05","Hama","SY0502","As-Suqaylabiyah","2020-12-17T00:00:00","","28616","true","SY0502","As-Suqaylabiyah"
"2","SY","Syrian Arab Republic","SY05","Hama","SY0503","As-Salamiyeh","2020-12-17T00:00:00","","28617","true","SY0503","As-Salamiyeh"
"2","SY","Syrian Arab Republic","SY05","Hama","SY0504","Masyaf","2020-12-17T00:00:00","","28618","true","SY0504","Masyaf"
"2","SY","Syrian Arab Republic","SY05","Hama","SY0505","Muhradah","2020-12-17T00:00:00","","28619","true","SY0505","Muhradah"
"2","SY","Syrian Arab Republic","SY06","Lattakia","SY0600","Lattakia","2020-12-17T00:00:00","","28620","true","SY0600","Lattakia"
"2","SY","Syrian Arab Republic","SY06","Lattakia","SY0602","Jablah","2020-12-17T00:00:00","","28621","true","SY0602","Jablah"
"2","SY","Syrian Arab Republic","SY06","Lattakia","SY0603","Al-Haffa","2020-12-17T00:00:00","","28622","true","SY0603","Al-Haffa"
"2","SY","Syrian Arab Republic","SY06","Lattakia","SY0604","Al-Qardaha","2020-12-17T00:00:00","","28623","true","SY0604","Al-Qardaha"
"2","SY","Syrian Arab Republic","SY07","Idleb","SY0700","Idleb","2020-12-17T00:00:00","","28624","true","SY0700","Idleb"
"2","SY","Syrian Arab Republic","SY07","Idleb","SY0702","Al Ma'ra","2020-12-17T00:00:00","","28625","true","SY0702","Al Ma'ra"
"2","SY","Syrian Arab Republic","SY07","Idleb","SY0703","Harim","2020-12-17T00:00:00","","28626","true","SY0703","Harim"
"2","SY","Syrian Arab Republic","SY07","Idleb","SY0704","Jisr-Ash-Shugur","2020-12-17T00:00:00","","28627","true","SY0704","Jisr-Ash-Shugur"
"2","SY","Syrian Arab Republic","SY07","Idleb","SY0705","Ariha","2020-12-17T00:00:00","","28628","true","SY0705","Ariha"
"2","SY","Syrian Arab Republic","SY08","Al-Hasakeh","SY0800","Al-Hasakeh","2020-12-17T00:00:00","","28629","true","SY0800","Al-Hasakeh"
"2","SY","Syrian Arab Republic","SY08","Al-Hasakeh","SY0802","Quamishli","2020-12-17T00:00:00","","28630","true","SY0802","Quamishli"
"2","SY","Syrian Arab Republic","SY08","Al-Hasakeh","SY0803","Al-Malikeyyeh","2020-12-17T00:00:00","","28631","true","SY0803","Al-Malikeyyeh"
"2","SY","Syrian Arab Republic","SY08","Al-Hasakeh","SY0804","Ras Al Ain","2020-12-17T00:00:00","","28632","true","SY0804","Ras Al Ain"
"2","SY","Syrian Arab Republic","SY09","Deir-ez-Zor","SY0901","Deir-ez-Zor","2020-12-17T00:00:00","","28633","true","SY0901","Deir-ez-Zor"
"2","SY","Syrian Arab Republic","SY09","Deir-ez-Zor","SY0902","Abu Kamal","2020-12-17T00:00:00","","28634","true","SY0902","Abu Kamal"
"2","SY","Syrian Arab Republic","SY09","Deir-ez-Zor","SY0903","Al Mayadin","2020-12-17T00:00:00","","28635","true","SY0903","Al Mayadin"
"2","SY","Syrian Arab Republic","SY10","Tartous","SY1000","Tartous","2020-12-17T00:00:00","","28636","true","SY1000","Tartous"
"2","SY","Syrian Arab Republic","SY10","Tartous","SY1002","Banyas","2020-12-17T00:00:00","","28637","true","SY1002","Banyas"
"2","SY","Syrian Arab Republic","SY10","Tartous","SY1003","Safita","2020-12-17T00:00:00","","28638","true","SY1003","Safita"
"2","SY","Syrian Arab Republic","SY10","Tartous","SY1004","Dreikish","2020-12-17T00:00:00","","28639","true","SY1004","Dreikish"
"2","SY","Syrian Arab Republic","SY10","Tartous","SY1005","Sheikh Badr","2020-12-17T00:00:00","","28640","true","SY1005","Sheikh Badr"
"2","SY","Syrian Arab Republic","SY10","Tartous","SY1006","Qadmous","2020-12-17T00:00:00","","28641","true","SY1006","Qadmous"
"2","SY","Syrian Arab Republic","SY11","Ar-Raqqa","SY1101","Ar-Raqqa","2020-12-17T00:00:00","","28642","true","SY1101","Ar-Raqqa"
"2","SY","Syrian Arab Republic","SY11","Ar-Raqqa","SY1102","Tell Abiad","2020-12-17T00:00:00","","28643","true","SY1102","Tell Abiad"
"2","SY","Syrian Arab Republic","SY11","Ar-Raqqa","SY1103","Ath-Thawrah","2020-12-17T00:00:00","","28644","true","SY1103","Ath-Thawrah"
"2","SY","Syrian Arab Republic","SY12","Dar'a","SY1200","Dar'a","2020-12-17T00:00:00","","28645","true","SY1200","Dar'a"
"2","SY","Syrian Arab Republic","SY12","Dar'a","SY1202","As-Sanamayn","2020-12-17T00:00:00","","28646","true","SY1202","As-Sanamayn"
"2","SY","Syrian Arab Republic","SY12","Dar'a","SY1203","Izra'","2020-12-17T00:00:00","","28647","true","SY1203","Izra'"
"2","SY","Syrian Arab Republic","SY13","As-Sweida","SY1300","As-Sweida","2020-12-17T00:00:00","","28648","true","SY1300","As-Sweida"
"2","SY","Syrian Arab Republic","SY13","As-Sweida","SY1302","Salkhad","2020-12-17T00:00:00","","28649","true","SY1302","Salkhad"
"2","SY","Syrian Arab Republic","SY13","As-Sweida","SY1303","Shahba","2020-12-17T00:00:00","","28650","true","SY1303","Shahba"
"2","SY","Syrian Arab Republic","SY14","Quneitra","SY1400","Quneitra","2020-12-17T00:00:00","","28651","true","SY1400","Quneitra"
"2","SY","Syrian Arab Republic","SY14","Quneitra","SY1402","Al Fiq","2020-12-17T00:00:00","","28652","true","SY1402","Al Fiq"
"2","SZ","Eswatini","SZ1","Hhohho","SZ101","Timphisini","2021-01-27T00:00:00","","28653","true","SZ101","Timphisini"
"2","SZ","Eswatini","SZ1","Hhohho","SZ102","Ntfonjeni","2021-01-27T00:00:00","","28654","true","SZ102","Ntfonjeni"
"2","SZ","Eswatini","SZ1","Hhohho","SZ103","Mayiwane","2021-01-27T00:00:00","","28655","true","SZ103","Mayiwane"
"2","SZ","Eswatini","SZ1","Hhohho","SZ104","Mhlangatane","2021-01-27T00:00:00","","28656","true","SZ104","Mhlangatane"
"2","SZ","Eswatini","SZ1","Hhohho","SZ105","Ndzingeni","2021-01-27T00:00:00","","28657","true","SZ105","Ndzingeni"
"2","SZ","Eswatini","SZ1","Hhohho","SZ106","Madlangempisi","2021-01-27T00:00:00","","28658","true","SZ106","Madlangempisi"
"2","SZ","Eswatini","SZ1","Hhohho","SZ107","Maphalaleni","2021-01-27T00:00:00","","28659","true","SZ107","Maphalaleni"
"2","SZ","Eswatini","SZ1","Hhohho","SZ108","Pigg's Peak","2021-01-27T00:00:00","","28660","true","SZ108","Pigg's Peak"
"2","SZ","Eswatini","SZ1","Hhohho","SZ109","Nkhaba","2021-01-27T00:00:00","","28661","true","SZ109","Nkhaba"
"2","SZ","Eswatini","SZ1","Hhohho","SZ110","Motjane","2021-01-27T00:00:00","","28662","true","SZ110","Motjane"
"2","SZ","Eswatini","SZ1","Hhohho","SZ111","Mbabane West","2021-01-27T00:00:00","","28663","true","SZ111","Mbabane West"
"2","SZ","Eswatini","SZ1","Hhohho","SZ112","Mbabane East","2021-01-27T00:00:00","","28664","true","SZ112","Mbabane East"
"2","SZ","Eswatini","SZ1","Hhohho","SZ113","Hhukwini","2021-01-27T00:00:00","","28665","true","SZ113","Hhukwini"
"2","SZ","Eswatini","SZ1","Hhohho","SZ114","Lobamba","2021-01-27T00:00:00","","28666","true","SZ114","Lobamba"
"2","SZ","Eswatini","SZ2","Manzini","SZ215","Mkhiweni","2021-01-27T00:00:00","","28667","true","SZ215","Mkhiweni"
"2","SZ","Eswatini","SZ2","Manzini","SZ216","Kukhanyeni","2021-01-27T00:00:00","","28668","true","SZ216","Kukhanyeni"
"2","SZ","Eswatini","SZ2","Manzini","SZ217","Mafutseni","2021-01-27T00:00:00","","28669","true","SZ217","Mafutseni"
"2","SZ","Eswatini","SZ2","Manzini","SZ218","Mthongwaneni","2021-01-27T00:00:00","","28670","true","SZ218","Mthongwaneni"
"2","SZ","Eswatini","SZ2","Manzini","SZ219","Manzini North","2021-01-27T00:00:00","","28671","true","SZ219","Manzini North"
"2","SZ","Eswatini","SZ2","Manzini","SZ220","Manzini South","2021-01-27T00:00:00","","28672","true","SZ220","Manzini South"
"2","SZ","Eswatini","SZ2","Manzini","SZ221","Kwaluseni","2021-01-27T00:00:00","","28673","true","SZ221","Kwaluseni"
"2","SZ","Eswatini","SZ2","Manzini","SZ222","Ludzeludze","2021-01-27T00:00:00","","28674","true","SZ222","Ludzeludze"
"2","SZ","Eswatini","SZ2","Manzini","SZ223","Lobamba Lomdzala","2021-01-27T00:00:00","","28675","true","SZ223","Lobamba Lomdzala"
"2","SZ","Eswatini","SZ2","Manzini","SZ224","Nhlambeni","2021-01-27T00:00:00","","28676","true","SZ224","Nhlambeni"
"2","SZ","Eswatini","SZ2","Manzini","SZ225","Ntondozi","2021-01-27T00:00:00","","28677","true","SZ225","Ntondozi"
"2","SZ","Eswatini","SZ2","Manzini","SZ226","La-Mgabhi","2021-01-27T00:00:00","","28678","true","SZ226","La-Mgabhi"
"2","SZ","Eswatini","SZ2","Manzini","SZ227","Mhlambanyatsi","2021-01-27T00:00:00","","28679","true","SZ227","Mhlambanyatsi"
"2","SZ","Eswatini","SZ2","Manzini","SZ228","Mangcongco","2021-01-27T00:00:00","","28680","true","SZ228","Mangcongco"
"2","SZ","Eswatini","SZ2","Manzini","SZ229","Ngwempisi","2021-01-27T00:00:00","","28681","true","SZ229","Ngwempisi"
"2","SZ","Eswatini","SZ2","Manzini","SZ230","Mahlangatsha","2021-01-27T00:00:00","","28682","true","SZ230","Mahlangatsha"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ331","Kubuta","2021-01-27T00:00:00","","28683","true","SZ331","Kubuta"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ332","Nkwene","2021-01-27T00:00:00","","28684","true","SZ332","Nkwene"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ333","Mtsambama","2021-01-27T00:00:00","","28685","true","SZ333","Mtsambama"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ334","Gege","2021-01-27T00:00:00","","28686","true","SZ334","Gege"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ335","Mbangweni","2021-01-27T00:00:00","","28687","true","SZ335","Mbangweni"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ336","Maseyisini","2021-01-27T00:00:00","","28688","true","SZ336","Maseyisini"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ337","Sandleni","2021-01-27T00:00:00","","28689","true","SZ337","Sandleni"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ338","Ngudzeni","2021-01-27T00:00:00","","28690","true","SZ338","Ngudzeni"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ339","Zombodze","2021-01-27T00:00:00","","28691","true","SZ339","Zombodze"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ340","Shiselweni","2021-01-27T00:00:00","","28692","true","SZ340","Shiselweni"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ341","Hosea","2021-01-27T00:00:00","","28693","true","SZ341","Hosea"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ342","Sigwe","2021-01-27T00:00:00","","28694","true","SZ342","Sigwe"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ343","Matsanjeni South","2021-01-27T00:00:00","","28695","true","SZ343","Matsanjeni South"
"2","SZ","Eswatini","SZ3","Shiselweni","SZ344","Somntongo","2021-01-27T00:00:00","","28696","true","SZ344","Somntongo"
"2","SZ","Eswatini","SZ4","Lubombo","SZ445","Lubuli","2021-01-27T00:00:00","","28697","true","SZ445","Lubuli"
"2","SZ","Eswatini","SZ4","Lubombo","SZ446","Sithobela","2021-01-27T00:00:00","","28698","true","SZ446","Sithobela"
"2","SZ","Eswatini","SZ4","Lubombo","SZ447","Nkilongo","2021-01-27T00:00:00","","28699","true","SZ447","Nkilongo"
"2","SZ","Eswatini","SZ4","Lubombo","SZ448","Siphofaneni","2021-01-27T00:00:00","","28700","true","SZ448","Siphofaneni"
"2","SZ","Eswatini","SZ4","Lubombo","SZ449","Mpolonjeni","2021-01-27T00:00:00","","28701","true","SZ449","Mpolonjeni"
"2","SZ","Eswatini","SZ4","Lubombo","SZ450","Matsanjeni North","2021-01-27T00:00:00","","28702","true","SZ450","Matsanjeni North"
"2","SZ","Eswatini","SZ4","Lubombo","SZ451","Lugongolweni","2021-01-27T00:00:00","","28703","true","SZ451","Lugongolweni"
"2","SZ","Eswatini","SZ4","Lubombo","SZ452","Dvokodvweni","2021-01-27T00:00:00","","28704","true","SZ452","Dvokodvweni"
"2","SZ","Eswatini","SZ4","Lubombo","SZ453","Hlane","2021-01-27T00:00:00","","28705","true","SZ453","Hlane"
"2","SZ","Eswatini","SZ4","Lubombo","SZ454","Mhlume","2021-01-27T00:00:00","","28706","true","SZ454","Mhlume"
"2","SZ","Eswatini","SZ4","Lubombo","SZ455","Lomahasha","2021-01-27T00:00:00","","28707","true","SZ455","Lomahasha"
"2","TG","Togo","TG01","Centrale","TG0101","Blitta","2021-01-07T00:00:00","","28808","true","TG0101","Blitta"
"2","TG","Togo","TG01","Centrale","TG0102","Plaine du Mo","2021-01-07T00:00:00","","28809","true","TG0102","Plaine du Mo"
"2","TG","Togo","TG01","Centrale","TG0103","Sotouboua","2021-01-07T00:00:00","","28810","true","TG0103","Sotouboua"
"2","TG","Togo","TG01","Centrale","TG0104","Tchamba","2021-01-07T00:00:00","","28811","true","TG0104","Tchamba"
"2","TG","Togo","TG01","Centrale","TG0105","Tchaoudjo","2021-01-07T00:00:00","","28812","true","TG0105","Tchaoudjo"
"2","TG","Togo","TG02","Kara","TG0201","Assoli","2021-01-07T00:00:00","","28813","true","TG0201","Assoli"
"2","TG","Togo","TG02","Kara","TG0202","Bassar","2021-01-07T00:00:00","","28814","true","TG0202","Bassar"
"2","TG","Togo","TG02","Kara","TG0203","Binah","2021-01-07T00:00:00","","28815","true","TG0203","Binah"
"2","TG","Togo","TG02","Kara","TG0204","Dankpen","2021-01-07T00:00:00","","28816","true","TG0204","Dankpen"
"2","TG","Togo","TG02","Kara","TG0205","Doufelgou","2021-01-07T00:00:00","","28817","true","TG0205","Doufelgou"
"2","TG","Togo","TG02","Kara","TG0206","Keran","2021-01-07T00:00:00","","28818","true","TG0206","Keran"
"2","TG","Togo","TG02","Kara","TG0207","Kozah","2021-01-07T00:00:00","","28819","true","TG0207","Kozah"
"2","TG","Togo","TG03","Maritime","TG0301","Ave","2021-01-07T00:00:00","","28820","true","TG0301","Ave"
"2","TG","Togo","TG03","Maritime","TG0302","Bas-Mono","2021-01-07T00:00:00","","28821","true","TG0302","Bas-Mono"
"2","TG","Togo","TG03","Maritime","TG0303","Golfe","2021-01-07T00:00:00","","28822","true","TG0303","Golfe"
"2","TG","Togo","TG03","Maritime","TG0304","Lacs","2021-01-07T00:00:00","","28823","true","TG0304","Lacs"
"2","TG","Togo","TG03","Maritime","TG0305","Lome Commune","2021-01-07T00:00:00","","28824","true","TG0305","Lome Commune"
"2","TG","Togo","TG03","Maritime","TG0306","Vo","2021-01-07T00:00:00","","28825","true","TG0306","Vo"
"2","TG","Togo","TG03","Maritime","TG0307","Yoto","2021-01-07T00:00:00","","28826","true","TG0307","Yoto"
"2","TG","Togo","TG03","Maritime","TG0308","Zio","2021-01-07T00:00:00","","28827","true","TG0308","Zio"
"2","TG","Togo","TG03","Maritime","TG0309","Agoe-Nyive","2021-01-07T00:00:00","","28828","true","TG0309","Agoe-Nyive"
"2","TG","Togo","TG04","Plateaux","TG0401","Amou","2021-01-07T00:00:00","","28829","true","TG0401","Amou"
"2","TG","Togo","TG04","Plateaux","TG0402","Wawa","2021-01-07T00:00:00","","28830","true","TG0402","Wawa"
"2","TG","Togo","TG04","Plateaux","TG0403","Agou","2021-01-07T00:00:00","","28831","true","TG0403","Agou"
"2","TG","Togo","TG04","Plateaux","TG0404","Danyi","2021-01-07T00:00:00","","28832","true","TG0404","Danyi"
"2","TG","Togo","TG04","Plateaux","TG0405","Est-Mono","2021-01-07T00:00:00","","28833","true","TG0405","Est-Mono"
"2","TG","Togo","TG04","Plateaux","TG0406","Haho","2021-01-07T00:00:00","","28834","true","TG0406","Haho"
"2","TG","Togo","TG04","Plateaux","TG0407","Kpele","2021-01-07T00:00:00","","28835","true","TG0407","Kpele"
"2","TG","Togo","TG04","Plateaux","TG0408","Moyen-Mono","2021-01-07T00:00:00","","28836","true","TG0408","Moyen-Mono"
"2","TG","Togo","TG04","Plateaux","TG0409","Ogou","2021-01-07T00:00:00","","28837","true","TG0409","Ogou"
"2","TG","Togo","TG04","Plateaux","TG0410","Akebou","2021-01-07T00:00:00","","28838","true","TG0410","Akebou"
"2","TG","Togo","TG04","Plateaux","TG0411","Anie","2021-01-07T00:00:00","","28839","true","TG0411","Anie"
"2","TG","Togo","TG04","Plateaux","TG0412","Kloto","2021-01-07T00:00:00","","28840","true","TG0412","Kloto"
"2","TG","Togo","TG05","Savanes","TG0513","Kpendjal","2021-01-07T00:00:00","","28841","true","TG0513","Kpendjal"
"2","TG","Togo","TG05","Savanes","TG0514","Oti","2021-01-07T00:00:00","","28842","true","TG0514","Oti"
"2","TG","Togo","TG05","Savanes","TG0515","Tandjoare","2021-01-07T00:00:00","","28843","true","TG0515","Tandjoare"
"2","TG","Togo","TG05","Savanes","TG0516","Tone","2021-01-07T00:00:00","","28844","true","TG0516","Tone"
"2","TG","Togo","TG05","Savanes","TG0517","Cinkasse","2021-01-07T00:00:00","","28845","true","TG0517","Cinkasse"
"2","TG","Togo","TG05","Savanes","TG0518","Naki-Ouest","2021-01-07T00:00:00","","28846","true","TG0518","Naki-Ouest"
"2","TG","Togo","TG05","Savanes","TG0519","Oti-Sud","2021-01-07T00:00:00","","28847","true","TG0519","Oti-Sud"
"2","TL","Timor-Leste","TL01","Ainaro","TL0101","Ainaro","2020-09-11T00:00:00","","29852","true","TL0101","Ainaro"
"2","TL","Timor-Leste","TL01","Ainaro","TL0102","Hatu-Builico","2020-09-11T00:00:00","","29853","true","TL0102","Hatu-Builico"
"2","TL","Timor-Leste","TL01","Ainaro","TL0103","Maubisse","2020-09-11T00:00:00","","29854","true","TL0103","Maubisse"
"2","TL","Timor-Leste","TL01","Ainaro","TL0104","Hatu-Udo","2020-09-11T00:00:00","","29855","true","TL0104","Hatu-Udo"
"2","TL","Timor-Leste","TL02","Aileu","TL0201","Aileu Vila","2020-09-11T00:00:00","","29856","true","TL0201","Aileu Vila"
"2","TL","Timor-Leste","TL02","Aileu","TL0202","Liquidoe","2020-09-11T00:00:00","","29857","true","TL0202","Liquidoe"
"2","TL","Timor-Leste","TL02","Aileu","TL0203","Remexio","2020-09-11T00:00:00","","29858","true","TL0203","Remexio"
"2","TL","Timor-Leste","TL02","Aileu","TL0204","Laulara","2020-09-11T00:00:00","","29859","true","TL0204","Laulara"
"2","TL","Timor-Leste","TL03","Baucau","TL0301","Baucau","2020-09-11T00:00:00","","29860","true","TL0301","Baucau"
"2","TL","Timor-Leste","TL03","Baucau","TL0302","Laga","2020-09-11T00:00:00","","29861","true","TL0302","Laga"
"2","TL","Timor-Leste","TL03","Baucau","TL0303","Quelicai","2020-09-11T00:00:00","","29862","true","TL0303","Quelicai"
"2","TL","Timor-Leste","TL03","Baucau","TL0304","Baguia","2020-09-11T00:00:00","","29863","true","TL0304","Baguia"
"2","TL","Timor-Leste","TL03","Baucau","TL0305","Vemasse","2020-09-11T00:00:00","","29864","true","TL0305","Vemasse"
